route_id,total_rides,avg_price,avg_occupancy
route_1474,144,15.669236111111111,2.3333333333333335
route_1146,144,15.184652777777778,2.513888888888889
route_1440,144,14.991041666666668,2.611111111111111
route_247,144,15.205972222222222,2.4930555555555554
route_96,144,14.794513888888888,2.576388888888889
route_902,144,15.722916666666666,2.3402777777777777
route_93,143,15.015104895104894,2.5034965034965033
route_1776,143,14.525384615384617,2.5314685314685317
route_692,143,15.786363636363635,2.5174825174825175
route_632,143,15.113566433566431,2.5034965034965033
route_1684,143,15.021468531468532,2.4755244755244754
route_1832,143,15.56013986013986,2.5524475524475525
route_273,143,14.76062937062937,2.4755244755244754
route_332,143,14.63167832167832,2.5804195804195804
route_270,143,14.42881118881119,2.5034965034965033
route_307,143,16.425454545454546,2.6153846153846154
route_691,143,15.142727272727273,2.4965034965034967
route_1532,143,15.399440559440558,2.5734265734265733
route_1351,143,14.964475524475525,2.5104895104895104
route_1383,143,15.120279720279719,2.4685314685314683
route_1385,143,14.774965034965037,2.4475524475524475
route_1413,143,15.116853146853147,2.6083916083916083
route_1865,143,15.18958041958042,2.335664335664336
route_1625,142,15.110140845070422,2.619718309859155
route_693,142,14.930915492957746,2.5211267605633805
route_91,142,15.187676056338029,2.528169014084507
route_630,142,15.226338028169014,2.556338028169014
route_872,142,13.837676056338028,2.535211267605634
route_752,142,14.875704225352113,2.415492957746479
route_753,142,14.607957746478872,2.492957746478873
route_1530,142,14.709718309859156,2.415492957746479
route_0,142,15.500281690140845,2.443661971830986
route_423,142,15.62112676056338,2.507042253521127
route_271,142,14.351549295774648,2.591549295774648
route_2040,142,14.944647887323942,2.408450704225352
route_485,142,15.114718309859155,2.5422535211267605
route_1923,142,15.852394366197183,2.436619718309859
route_2070,142,15.80049295774648,2.436619718309859
route_750,141,15.455035460992907,2.3617021276595747
route_2100,141,15.048794326241136,2.4680851063829787
route_36,141,14.424609929078013,2.3900709219858154
route_63,141,14.581702127659574,2.4680851063829787
route_4,141,15.323262411347518,2.49645390070922
route_150,141,15.05418439716312,2.5531914893617023
route_245,141,15.658297872340427,2.6666666666666665
route_2107,141,15.995673758865248,2.602836879432624
route_877,141,15.838652482269504,2.595744680851064
route_517,140,15.590785714285715,2.55
route_1533,140,14.888499999999999,2.6285714285714286
route_486,140,14.045071428571427,2.7
route_721,140,15.309714285714287,2.3642857142857143
route_483,140,15.525214285714288,2.5357142857142856
route_450,140,15.171214285714285,2.592857142857143
route_1807,140,14.671642857142858,2.3857142857142857
route_842,139,14.643237410071944,2.3956834532374103
route_422,139,14.962158273381293,2.5251798561151078
route_424,139,15.300071942446044,2.2517985611510793
route_724,139,15.194892086330936,2.7050359712230216
route_2046,139,15.773381294964029,2.3956834532374103
route_1895,139,14.56136690647482,2.4532374100719423
route_2132,139,15.597841726618704,2.446043165467626
route_240,139,15.350359712230215,2.41726618705036
route_272,139,14.88748201438849,2.460431654676259
route_1236,139,15.28611510791367,2.6906474820143886
route_1320,139,14.728273381294963,2.647482014388489
route_1985,139,14.552661870503597,2.597122302158273
route_1656,139,15.12589928057554,2.5251798561151078
route_1680,139,15.411870503597122,2.4820143884892087
route_515,138,15.166159420289853,2.4420289855072466
route_1356,138,14.540072463768116,2.463768115942029
route_1386,138,14.959855072463768,2.6956521739130435
route_874,138,14.780072463768116,2.601449275362319
route_181,138,15.443115942028987,2.5144927536231885
route_1326,138,15.831811594202899,2.63768115942029
route_1,138,15.334275362318841,2.5869565217391304
route_845,138,15.290942028985508,2.4130434782608696
route_2103,138,14.59695652173913,2.3840579710144927
route_1232,137,14.160875912408759,2.613138686131387
route_846,137,15.533430656934305,2.2773722627737225
route_451,137,14.397153284671534,2.613138686131387
route_244,137,14.452627737226278,2.335766423357664
route_666,137,15.072554744525547,2.5182481751824817
route_1862,137,14.671459854014598,2.4963503649635035
route_1926,137,14.705109489051095,2.4306569343065694
route_722,137,15.123649635036497,2.6423357664233578
route_543,137,14.625693430656934,2.605839416058394
route_1986,137,15.30956204379562,2.591240875912409
route_1802,137,14.909635036496349,2.4014598540145986
route_1742,137,15.804744525547445,2.5036496350364965
route_754,136,14.451176470588235,2.411764705882353
route_875,136,15.137426470588236,2.5441176470588234
route_1082,136,14.912426470588235,2.5808823529411766
route_277,136,14.608382352941177,2.6691176470588234
route_1835,136,15.538529411764705,2.5073529411764706
route_930,136,15.038676470588236,2.5808823529411766
route_1775,136,14.170735294117648,2.4705882352941178
route_1982,136,14.992794117647058,2.6691176470588234
route_727,136,15.061691176470587,2.4779411764705883
route_1479,136,14.163676470588236,2.4705882352941178
route_1322,135,14.69911111111111,2.562962962962963
route_90,135,15.42488888888889,2.466666666666667
route_1114,135,15.276000000000002,2.437037037037037
route_276,135,15.76437037037037,2.2962962962962963
route_1531,135,14.054296296296295,2.3925925925925924
route_1327,135,14.835703703703704,2.6666666666666665
route_454,134,14.568880597014925,2.6194029850746268
route_1924,134,14.530746268656717,2.6343283582089554
route_1564,134,15.296940298507462,2.6194029850746268
route_1476,134,15.02410447761194,2.462686567164179
route_1480,134,13.86231343283582,2.671641791044776
route_2042,134,15.02455223880597,2.388059701492537
route_1652,134,13.849776119402984,2.529850746268657
route_304,134,15.271940298507463,2.5522388059701493
route_1412,134,14.567910447761193,2.343283582089552
route_1597,133,16.12345864661654,2.6240601503759398
route_334,133,14.746992481203007,2.3684210526315788
route_1561,133,14.152105263157894,2.406015037593985
route_1174,132,14.907045454545454,2.5757575757575757
route_1046,132,15.973787878787878,2.492424242424242
route_1566,132,14.008939393939395,2.492424242424242
route_180,131,15.252748091603053,2.6030534351145036
route_993,131,15.290763358778625,2.4580152671755724
route_1177,131,14.596870229007633,2.5572519083969465
route_965,131,14.418091603053435,2.5801526717557253
route_1686,131,15.383587786259541,2.6030534351145036
route_1084,130,16.028,2.523076923076923
route_1324,130,13.633846153846154,2.4076923076923076
route_95,130,14.7,2.3461538461538463
route_217,129,14.644883720930233,2.364341085271318
route_396,128,14.543828125,2.6171875
route_1237,128,14.823984375,2.421875
route_1117,128,14.27796875,2.6640625
route_246,127,15.453464566929133,2.440944881889764
route_2075,127,14.102992125984251,2.4960629921259843
route_1837,127,14.966614173228347,2.3858267716535435
route_2043,125,14.31168,2.48
route_963,125,15.401440000000001,2.424
route_1477,125,14.49912,2.392
route_2072,125,14.71312,2.76
route_1741,124,15.588870967741935,2.6370967741935485
route_182,124,14.938548387096773,2.4596774193548385
route_456,122,15.10639344262295,2.4918032786885247
route_990,122,15.314754098360657,2.4344262295081966
route_906,121,15.522644628099174,2.4958677685950414
route_1045,121,14.94115702479339,2.479338842975207
route_427,121,15.11404958677686,2.4628099173553717
route_1044,118,14.479830508474576,2.406779661016949
route_1626,114,16.172543859649124,2.517543859649123
route_94,114,15.169561403508771,2.5701754385964914
